"TimeGenerated [Eastern Time (US and Canada)]",Computer,PodName,PvcName,VolumeName,VolumeMB,PvUsedMB,CapacityMB,UsagePercent
"3/22/2022, 9:14:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.8125",9979,"0.05"
"3/22/2022, 9:14:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"695.484375",4955,"14.04"
"3/22/2022, 9:14:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"86.9921875",4955,"1.76"
"3/22/2022, 9:14:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.453125",4955,"0.15"
"3/22/2022, 9:14:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"65.09375",4955,"1.31"
"3/22/2022, 9:14:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:14:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:14:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:14:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"590.49609375",9979,"5.92"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"65.44921875",4955,"1.32"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.453125",4955,"0.15"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.81640625",9979,"0.05"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1885.7578125",15014,"12.56"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.39453125",9979,"0.22"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.03515625",4955,"1.76"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"696.05078125",4955,"14.05"
"3/22/2022, 9:15:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:15:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:15:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"590.6953125",9979,"5.92"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.81640625",9979,"0.05"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"696.44140625",4955,"14.06"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.05859375",4955,"1.76"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.39453125",9979,"0.22"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.45703125",4955,"0.15"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"65.71875",4955,"1.33"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1886.20703125",15014,"12.56"
"3/22/2022, 9:16:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
"3/22/2022, 9:16:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"590.890625",9979,"5.92"
"3/22/2022, 9:16:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:17:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:17:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"590.890625",9979,"5.92"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"697.515625",4955,"14.08"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1886.99609375",15014,"12.57"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"66.1171875",4955,"1.33"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.4609375",4955,"0.15"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.125",4955,"1.76"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.4140625",9979,"0.22"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
"3/22/2022, 9:18:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.81640625",9979,"0.05"
"3/22/2022, 9:18:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:18:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"591.03515625",9979,"5.92"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"66.57421875",4955,"1.34"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.8203125",9979,"0.05"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1887.578125",15014,"12.57"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.46484375",4955,"0.15"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.4140625",9979,"0.22"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.125",4955,"1.76"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"697.515625",4955,"14.08"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
"3/22/2022, 9:19:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:19:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:19:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"591.20703125",9979,"5.92"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1888.21875",15014,"12.58"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"698.5703125",4955,"14.1"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.20703125",4955,"1.76"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"66.86328125",4955,"1.35"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.46875",4955,"0.15"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.421875",9979,"0.22"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:20:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.8203125",9979,"0.05"
"3/22/2022, 9:20:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:20:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"591.20703125",9979,"5.92"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.46875",4955,"0.15"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.44140625",9979,"0.22"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"698.5703125",4955,"14.1"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.20703125",4955,"1.76"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.8203125",9979,"0.05"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1888.21875",15014,"12.58"
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:21:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"66.86328125",4955,"1.35"
"3/22/2022, 9:21:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"591.5",9979,"5.93"
"3/22/2022, 9:21:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.47265625",4955,"0.15"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1889.30078125",15014,"12.58"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"67.375",4955,"1.36"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.44140625",9979,"0.22"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.82421875",9979,"0.05"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"699.58984375",4955,"14.12"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","data-kafka-zookeeper-0",data,,"0.13671875",15014,0
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
"3/22/2022, 9:22:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.27734375",4955,"1.76"
"3/22/2022, 9:22:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","logs-control",logs,,"591.5",9979,"5.93"
"3/22/2022, 9:22:40.000 PM","aks-agentpool-14651284-vmss000002","control-qz7qv","data-control",data,,"0.06640625",15014,0
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","logs-metricsdb-0",logs,,"7.47265625",4955,"0.15"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","metricsdb-0","data-metricsdb-0",data,,"67.375",4955,"1.36"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","logs-controldb",logs,,"22.4453125",9979,"0.22"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","logs-logsdb-0",logs,,"87.31640625",4955,"1.76"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","logsdb-0","data-logsdb-0",data,,"700.21875",4955,"14.13"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","logs-kafka-broker-0",logs,,"4.82421875",9979,"0.05"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-broker-0","data-kafka-broker-0",data,,"1889.796875",15014,"12.59"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","controldb-0","data-controldb",data,,"293.93359375",15014,"1.96"
"3/22/2022, 9:23:09.000 PM","aks-agentpool-14651284-vmss000001","kafka-zookeeper-0","logs-kafka-zookeeper-0",logs,,"1.06640625",9979,"0.01"
